2018 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,
H9699,Local CCP,"Hmo Partners, Inc.",Health Advantage,USAble Mutual Insurance Company,64%,58%,68,Plan too new to be measured,Plan too new to be measured,43%,92%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,44%,91%,57%,37%,Not enough data available,45%,46%,19%,5%,83,75,Not enough data available,84,79,85,0.56,18%,100,Not enough data available,Not enough data available,Not enough data available,97%,100%,0.0,Not enough data available,0.56,18%,100,Not enough data available,81,89,99,78%,78%,77%,59%
H9712,Demo,"Hap Midwest Health Plan, Inc.",HAP Midwest MI Health Link,Henry Ford Health System,No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Not enough data available,Plan too small to be measured,Plan too small to be measured,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,No data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Not enough data available,No data available,No data available,No data available,No data available,No data available
H9725,Local CCP,"Cigna Healthcare Of North Carolina, Inc.",Cigna-HealthSpring,CIGNA,64%,60%,68,Plan too new to be measured,Plan too new to be measured,48%,94%,81%,91%,93%,96%,59%,76%,99%,75%,64%,77%,46%,29%,75%,11%,87,79,91,87,85,89,0.43,30%,0,Medicare shows only a Star Rating for this topic,81%,78%,Not enough data available,Not enough data available,34.4,68%,0.43,30%,0,Medicare shows only a Star Rating for this topic,85,91,98,76%,77%,73%,61%
H9730,Local CCP,"Wellcare Health Insurance Company Of Kentucky, Inc",WellCare,"WellCare Health Plans, Inc.",63%,52%,61,68%,79%,43%,98%,50%,90%,64%,87%,26%,51%,94%,65%,66%,64%,58%,42%,44%,13%,80,76,89,83,82,86,0.22,17%,100,Medicare shows only a Star Rating for this topic,100%,100%,89%,87%,11.1,75%,0.22,17%,100,Medicare shows only a Star Rating for this topic,83,89,99,71%,72%,71%,52%
H9808,Local CCP,Care N' Care Insurance Company Of North Carolina,HealthTeam Advantage,Moses H. Cone Memorial Hospital Corp.,Not enough data available,Not enough data available,83,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,65%,97%,89%,78%,80%,Plan too new to be measured,Plan too new to be measured,54%,4%,87,81,92,87,89,88,0.24,6%,100,Not enough data available,Not enough data available,Not enough data available,97%,99%,79.8,72%,0.24,6%,100,Not enough data available,86,93,99,77%,81%,74%,69%
H9811,Local CCP,"Magnolia Health Plan, Inc.",Allwell,Centene Corporation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,93%,96%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H9834,Local CCP,Gundersen Health Plan Of Minnesota,Senior Preferred,University of Wisconsin Hospitals and Clincs Autho,88%,79%,75,66%,85%,54%,95%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,83%,No data available,91%,84%,Not enough data available,50%,51%,83%,No data available,86,84,94,90,91,92,Not enough data available,Not enough data available,80,Not enough data available,Not enough data available,Not enough data available,91%,83%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,80,Not enough data available,88,95,99,86%,91%,89%,9%
H9869,Demo,"Partners Health Plan, Inc.",Partners Health Plan,"PHSI, Inc.",No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available
H9870,Local CCP,"University Health Care, Inc.",Passport Advantage,"University Health Care, Inc.",Not enough data available,Not enough data available,71,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,28%,64%,31%,62%,Not enough data available,30%,93%,48%,51%,Not enough data available,Plan too new to be measured,Plan too new to be measured,29%,No data available,83,77,90,85,91,86,0.22,16%,80,Not enough data available,Not enough data available,Not enough data available,90%,85%,27.1,Not enough data available,0.22,16%,80,Not enough data available,87,89,99,72%,75%,70%,60%
H9877,Local CCP,"Virginia Premier Health Plan, Inc.",Virginia Premier,Virginia Cwlth University Hlth System Authority,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,75%,66%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H9886,Local CCP,"Hmo Missouri, Inc.",Anthem Blue Cross and Blue Shield,Anthem Inc.,68%,63%,65,Plan too new to be measured,Plan too new to be measured,42%,96%,56%,91%,89%,95%,Not enough data available,62%,95%,84%,68%,83%,48%,45%,60%,9%,82,78,90,84,84,87,0.30,15%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,99%,98%,2.3,Not enough data available,0.30,15%,100,Medicare shows only a Star Rating for this topic,83,89,98,78%,79%,76%,79%
H9915,Local CCP,"Medstar Family Choice, Inc.","MedStar Family Choice, Inc","Medstar Health, Inc.",80%,57%,68,Plan too small to be measured,Plan too small to be measured,55%,94%,CMS identified issues with this plan's data,99%,88%,96%,Not enough data available,63%,95%,64%,65%,75%,58%,42%,58%,10%,80,73,91,83,80,83,0.48,11%,100,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,99%,95%,37.2,81%,0.48,11%,100,Medicare shows only a Star Rating for this topic,79,86,97,72%,74%,70%,63%
H9954,Local CCP,"Anthem Insurance Companies, Inc.",Anthem Blue Cross and Blue Shield,Anthem Inc.,72%,62%,66,Plan too new to be measured,Plan too new to be measured,44%,96%,65%,86%,81%,91%,Not enough data available,53%,93%,82%,70%,77%,55%,40%,53%,8%,83,78,88,85,84,86,0.41,22%,100,Not enough data available,100%,100%,99%,98%,8.3,Not enough data available,0.41,22%,100,Not enough data available,81,90,98,75%,81%,76%,82%
R0110,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R0865,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R0923,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R1390,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R1532,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R1548,Regional CCP,Unitedhealthcare Insurance Co Of The River Valley,UnitedHealthcare,"UnitedHealth Group, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
R3175,Regional CCP,Unitedhealthcare Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",67%,65%,60,65%,88%,55%,98%,63%,89%,76%,90%,39%,78%,96%,79%,69%,61%,65%,42%,59%,9%,78,73,88,84,88,84,0.07,5%,60,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,98%,98%,2.8,Not enough data available,0.07,5%,60,Medicare shows only a Star Rating for this topic,87,91,99,77%,80%,79%,49%
R3332,Regional CCP,"Blue Cross And Blue Shield Of Florida, Inc.",Florida Blue,Guidewell Mutual Holding Corporation,74%,74%,70,62%,86%,57%,95%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,30%,64%,94%,78%,76%,72%,55%,49%,47%,10%,86,79,88,87,83,85,0.12,13%,100,Medicare shows only a Star Rating for this topic,97%,92%,99%,99%,0.2,92%,0.12,13%,100,Medicare shows only a Star Rating for this topic,75,86,99,78%,83%,78%,44%
R3392,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R3444,Regional CCP,Care Improvement Plus South Central Insurance Co.,UnitedHealthcare,"UnitedHealth Group, Inc.",65%,67%,70,64%,90%,43%,96%,64%,87%,76%,88%,37%,64%,94%,66%,50%,74%,58%,41%,41%,10%,85,77,90,85,87,87,0.16,11%,40,Medicare shows only a Star Rating for this topic,97%,95%,99%,99%,0.1,94%,0.16,11%,40,Medicare shows only a Star Rating for this topic,87,91,99,79%,78%,77%,53%
R3887,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R4182,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R4845,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R5329,Regional CCP,"Sierra Health And Life Insurance Company, Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,100%,99%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
R5342,Regional CCP,Unitedhealthcare Insurance Company Of New York,UnitedHealthcare,"UnitedHealth Group, Inc.",69%,72%,73,65%,82%,46%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,45%,70%,95%,81%,73%,78%,52%,45%,54%,10%,83,78,89,85,82,86,0.18,10%,40,Medicare shows only a Star Rating for this topic,100%,99%,100%,99%,0.4,93%,0.18,10%,40,Medicare shows only a Star Rating for this topic,80,89,99,82%,85%,82%,54%
R5361,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R5495,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R5826,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R5941,Regional CCP,"Anthem Insurance Companies, Inc.",Anthem Blue Cross and Blue Shield,Anthem Inc.,65%,58%,67,66%,85%,43%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,41%,54%,94%,78%,67%,74%,51%,44%,57%,9%,85,78,90,86,83,87,0.14,11%,100,Medicare shows only a Star Rating for this topic,94%,90%,100%,97%,1.2,82%,0.14,11%,100,Medicare shows only a Star Rating for this topic,81,90,98,79%,82%,79%,66%
R6694,Regional CCP,Aetna Life Insurance Company,Aetna Medicare,Aetna Inc.,76%,73%,75,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,72%,95%,85%,80%,83%,Plan too new to be measured,Plan too new to be measured,62%,9%,85,79,89,88,83,86,0.19,12%,100,Not enough data available,Not enough data available,Not enough data available,100%,100%,4.7,Not enough data available,0.19,12%,100,Not enough data available,79,87,99,80%,82%,79%,50%
R6801,Regional CCP,Care Improvement Plus Of Texas Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",66%,68%,69,71%,86%,46%,96%,63%,92%,80%,93%,44%,65%,96%,71%,63%,73%,58%,45%,45%,10%,84,76,91,84,86,87,0.24,13%,40,Medicare shows only a Star Rating for this topic,97%,97%,99%,99%,0.6,Not enough data available,0.24,13%,40,Medicare shows only a Star Rating for this topic,85,90,99,75%,77%,74%,51%
R7220,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R7315,Regional CCP,Humana Insurance Company,Humana Insurance Company,Humana Inc.,68%,71%,68,65%,83%,45%,97%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,63%,98%,84%,86%,76%,52%,39%,68%,10%,84,76,88,84,84,87,0.17,25%,60,Medicare shows only a Star Rating for this topic,64%,80%,90%,97%,1.4,89%,0.17,25%,60,Medicare shows only a Star Rating for this topic,83,88,99,80%,82%,79%,63%
R7444,Regional CCP,Unitedhealthcare Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",74%,77%,75,68%,85%,50%,97%,No data available,93%,87%,93%,47%,70%,96%,78%,60%,74%,56%,45%,43%,10%,83,80,89,85,84,86,0.17,10%,60,Medicare shows only a Star Rating for this topic,100%,100%,98%,98%,0.0,100%,0.17,10%,60,Medicare shows only a Star Rating for this topic,82,90,99,85%,86%,84%,48%
S0522,PDP,"Symphonix Health Insurance, Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,99%,0.3,73%,0.17,13%,80,Medicare shows only a Star Rating for this topic,80,86,99,74%,75%,73%,21%
S0586,PDP,"Mvp Health Plan, Inc.",MVP Health Care,"MVP Health Care, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Not enough data available,Plan too small to be measured,Plan too small to be measured,Not enough data available,81%,89%,83%,45%
S0655,PDP,Tufts Insurance Company,Tufts Health Plan,"Tufts Associated HMO, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,6.0,61%,0.00,Not enough data available,100,Medicare shows only a Star Rating for this topic,90,93,Not enough data available,87%,89%,86%,61%
S1030,PDP,Bcbs Of Alabama & Utic Insurance Company,BlueRx (PDP),BlueCross BlueShield of Alabama,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,90%,0.1,78%,0.01,5%,100,Medicare shows only a Star Rating for this topic,81,88,98,82%,84%,80%,27%
S1140,PDP,Healthnow New York Inc.,BlueCross BlueShield of WNY and BlueShield of NENY,HealthNow New York Inc.,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,9.3,Not enough data available,0.00,Not enough data available,100,Medicare shows only a Star Rating for this topic,Plan too small to be measured,Plan too small to be measured,98,76%,80%,78%,53%
S1822,PDP,"Healthpartners, Inc.",HealthPartners National PDP,"HealthPartners, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,24.2,Not enough data available,0.00,Not enough data available,100,Medicare shows only a Star Rating for this topic,89,93,Not enough data available,84%,90%,88%,Not enough data available
S2468,PDP,California Physicians' Service,Blue Shield of California,California Physicians' Service,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,90%,10.2,86%,0.05,6%,80,Medicare shows only a Star Rating for this topic,81,90,98,82%,84%,81%,25%
