2019 Star View: Medicare Report Card Master Table,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53
H9834,Local CCP,Gundersen Health Plan Of Minnesota,Senior Preferred,University of Wisconsin Hospitals and Clincs Autho,5,5,4,3,4,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,5,No data available,5,5,Not enough data available,2,4,4,No data available,Not enough data available,5,5,5,5,5,5,Not enough data available,Not enough data available,5,Not enough data available,Not enough data available,3,2,Not enough data available,Not enough data available,Not enough data available,Not enough data available,3,5,5,5,5,5,5,Not enough data available,5
H9869,Demo,"Partners Health Plan, Inc.",Partners Health Plan,"PHSI, Inc.",No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H9870,Local CCP,"University Health Care, Inc.",Passport Advantage,"University Health Care, Inc.",Not enough data available,1,1,Plan too new to be measured,Plan too new to be measured,1,3,1,3,2,3,Not enough data available,1,3,2,1,Not enough data available,Not enough data available,Not enough data available,1,3,3,4,2,4,4,4,4,3,3,3,Not enough data available,Not enough data available,5,4,2,Not enough data available,3,3,3,4,4,5,2,1,1,2,2
H9877,Local CCP,"Virginia Premier Health Plan, Inc.",Virginia Premier,Virginia Cwlth University Hlth System Authority,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,5,No data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,1,1,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,5,No data available,No data available,No data available,Not enough data available,Not enough data available
H9878,Local CCP,"Bright Health Insurance Company Of Ohio, Inc.",Bright Health,Bright Health Management,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H9952,Local CCP,Medica Health Plans,Medica Health Plans,Medica Holding Company,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
R0110,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,3,3,1,2,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,4,3,4,3,2,2,3,2,3,3,1,Not enough data available,1,1,3,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,3,3,5,4,3,3,4,3
R0802,Regional CCP,"Martin's Point Generations Advantage, Inc.",Martin's Point Generations Advantage,"Martin's Point Health Care, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
R0865,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,2,2,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,5,4,4,3,2,2,3,3,4,5,4,3,4,3,4,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,4,4,5,4,3,3,4,3
R0923,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,1,2,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,4,3,4,3,2,2,2,3,4,4,4,3,3,1,3,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,4,4,5,4,3,3,4,3
R1390,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,3,3,3,2,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,5,4,5,3,2,2,4,3,4,3,4,4,3,2,4,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,4,3,5,4,3,3,4,3
R1532,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,3,2,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,2,3,3,4,2,2,2,2,3,3,3,3,4,3,2,4,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,4,4,5,4,3,3,4,3
R1548,Regional CCP,Unitedhealthcare Insurance Co Of The River Valley,UnitedHealthcare,"UnitedHealth Group, Inc.",Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,5,5,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
R3175,Regional CCP,Unitedhealthcare Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",2,3,1,3,2,3,5,2,4,4,4,Not enough data available,4,5,3,3,3,4,2,3,2,3,2,2,3,2,5,3,5,5,4,Not enough data available,Not enough data available,5,5,5,Not enough data available,5,5,5,5,4,5,4,3,3,3,2
R3332,Regional CCP,"Blue Cross And Blue Shield Of Florida, Inc.",Florida Blue,Guidewell Mutual Holding Corporation,4,5,3,4,3,4,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,3,4,4,4,3,2,3,3,3,2,4,4,3,4,2,4,5,4,5,5,4,5,5,5,5,5,4,5,1,2,5,4,4,3,2,2
R3392,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,3,4,2,2,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,5,4,4,3,2,2,3,3,4,4,2,3,1,1,4,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,2,2,5,4,3,3,4,3
R3444,Regional CCP,Care Improvement Plus South Central Insurance Co.,UnitedHealthcare,"UnitedHealth Group, Inc.",2,3,2,2,4,1,5,2,5,4,4,2,3,4,3,2,2,3,2,2,3,2,4,3,4,3,2,4,4,3,4,5,4,5,5,5,5,4,3,4,3,4,5,3,2,3,4,2
R3887,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,3,2,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,3,3,3,5,2,2,2,3,3,3,3,3,2,2,2,3,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,1,1,5,4,3,3,4,3
R4182,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,2,2,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,3,4,3,5,3,2,2,3,3,3,3,3,3,3,3,2,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,4,3,5,4,3,3,4,3
R4487,Regional CCP,"Anthem Insurance Companies, Inc.",Anthem Blue Cross and Blue Shield,Anthem Inc.,2,3,2,4,3,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,3,3,4,2,1,2,3,3,3,4,3,3,3,1,3,4,2,Not enough data available,3,4,5,5,5,5,4,2,Not enough data available,2,2,5,4,3,3,2,2
R4845,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,3,2,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,3,3,3,3,2,2,2,2,4,4,4,Not enough data available,3,1,4,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,2,Not enough data available,5,4,3,3,4,3
R5329,Regional CCP,"Sierra Health And Life Insurance Company, Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",Not enough data available,4,5,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,5,4,2,2,Plan too new to be measured,Plan too new to be measured,2,4,Not enough data available,4,5,4,4,2,3,2,4,Not enough data available,Not enough data available,Not enough data available,5,5,5,Not enough data available,2,4,Not enough data available,2,4,5,5,5,4,4,4
R5342,Regional CCP,Unitedhealthcare Insurance Company Of New York,UnitedHealthcare,"UnitedHealth Group, Inc.",3,4,3,2,3,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,4,4,4,3,3,2,4,3,3,4,4,4,3,2,1,4,4,1,3,5,4,5,5,5,5,4,1,5,1,4,5,4,4,4,4,3
R5361,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,3,2,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,4,4,5,4,2,2,4,3,4,4,5,3,4,1,4,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,2,3,5,4,3,3,4,3
R5495,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,4,2,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,4,4,5,3,2,2,4,3,4,4,4,3,3,1,5,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,2,4,5,4,3,3,4,3
R5826,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,1,2,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,3,5,4,5,3,2,2,4,2,3,4,2,3,2,1,1,4,4,Not enough data available,4,4,5,5,5,4,4,4,Not enough data available,4,4,5,4,3,3,4,3
R5941,Regional CCP,"Anthem Insurance Companies, Inc.",Anthem Blue Cross and Blue Shield,Anthem Inc.,2,3,2,4,3,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,3,3,4,2,1,2,3,3,3,4,3,3,3,1,3,4,2,Not enough data available,3,4,5,5,5,5,4,2,Not enough data available,2,2,5,4,3,3,2,2
R6694,Regional CCP,Aetna Life Insurance Company,Aetna Medicare,Aetna Inc.,3,3,4,Plan too new to be measured,Plan too new to be measured,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,4,4,5,3,3,3,4,4,4,4,4,3,3,2,4,4,5,3,Not enough data available,Not enough data available,5,5,5,Not enough data available,4,5,5,1,2,5,5,4,3,1,2
R6801,Regional CCP,Care Improvement Plus Of Texas Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",2,4,3,4,2,2,4,2,4,4,4,2,3,5,3,2,3,4,2,2,3,3,4,2,4,3,3,3,3,3,2,5,5,5,5,5,5,3,3,5,3,3,5,2,2,2,4,3
R7220,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,2,2,2,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,2,4,4,4,3,2,2,3,3,2,1,2,1,1,1,2,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,2,1,5,4,3,3,4,3
R7315,Regional CCP,Humana Insurance Company,Humana,Humana Inc.,2,3,1,2,2,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,4,3,4,2,2,2,4,3,3,5,3,5,4,4,4,4,4,Plan too new to be measured,4,4,5,5,Not enough data available,4,4,4,Plan too new to be measured,4,3,5,4,3,3,4,3
R7444,Regional CCP,Unitedhealthcare Insurance Company,UnitedHealthcare,"UnitedHealth Group, Inc.",3,5,4,3,3,3,5,2,5,4,4,3,4,5,4,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,5,5,5,5,5,5,4,4,3,2,4,5,4,5,4,4,3
S0586,PDP,"Mvp Health Plan, Inc.",MVP Health Care,"MVP Health Care, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Not enough data available,3,5,5,4,1
S0655,PDP,Tufts Insurance Company,Tufts Health Plan,"Tufts Associated HMO, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,2,5,Not enough data available,3,5,5,Not enough data available,5,5,4,5,5
S1030,PDP,Bcbs Of Alabama & Utic Insurance Company,BlueRx (PDP),BlueCross BlueShield of Alabama,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,5,3,4,5,4,3,4,4,2,2,2,1,2
S1140,PDP,Healthnow New York Inc.,BlueCross BlueShield of WNY and BlueShield of NENY,HealthNow New York Inc.,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,Not enough data available,Not enough data available,Not enough data available,Plan not required to report measure,Not enough data available
S1822,PDP,"Healthpartners, Inc.",HealthPartners,"HealthPartners, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,1,Not enough data available,5,Not enough data available,3,5,5,Not enough data available,5,4,4,Not enough data available,5
S1894,PDP,"Communitycare Government Programs, Inc.",CommunityCare Prescription Drug Plan (PDP),St Francis Health System & St John Health System,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
S2468,PDP,California Physicians' Service,Blue Shield of California,California Physicians' Service,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,4,4,4,5,5,3,4,5,3,3,3,4,2
S2668,PDP,Members Health Insurance Company,Farm Bureau Health Plans,Tennessee Rural Health Improvement Association,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,2,Not enough data available,1,3,Not enough data available,4,4,4,1,2,3,5,1
S2874,PDP,"Humana Insurance Of Puerto Rico, Inc.",Humana,Humana Inc.,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,5,Not enough data available,2,4,3,3,2,5,1,2,1,4,1
S2893,PDP,Anthem Insurance Co. & Bcbsma & Bcbsri & Bcbsvt,Blue MedicareRx,Anthem Insurance Co. & BCBSMA & BCBSRI & BCBSVT,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,5,5,4,4,5,5,4,3,5,5,5,4,2,5
S3285,PDP,Mg Insurance Company,MG Insurance Company,"MedImpact Holdings, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
S3389,PDP,"Upmc Health Benefits, Inc.",UPMC Health Plan,UPMC Health System,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Not enough data available,1,4,4,3,5
S3521,PDP,"Excellus Health Plan, Inc.","Excellus Health Plan, Inc","Lifetime Healthcare, Inc.",Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,5,Not enough data available,5,Not enough data available,4,5,5,Not enough data available,5,5,5,4,3
