sex,sex_orientation,race,edu,coverage,citizen,income_sqrt
Male,Straight,White,"Some college, no degree",Covered,US Citizen,134.16407864998737
Female,Straight,White,"Some college, no degree",Covered,US Citizen,123.62847568420473
Male,Straight,White,Bachelor's degree,Covered,US Citizen,189.73665961010275
Male,Straight,White,High school graduate,Covered,US Citizen,346.41016151377545
Male,Straight,White,"Some college, no degree",Covered,US Citizen,316.22776601683796
Male,Straight,White,Associate degree,Covered,US Citizen,372.69558623627404
Female,Straight,White,"Some college, no degree",Covered,US Citizen,383.82027043917316
Male,Straight,Black/African American,GED or equivalent,Covered,US Citizen,148.8825040090339
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,264.5751311064591
Female,Straight,Asian,Never attended/kindergarten only,Covered,Non-US Citizen,141.4213562373095
Male,Straight,White,Associate degree,Covered,US Citizen,223.60679774997897
Male,Straight,White,"Some college, no degree",Covered,Non-US Citizen,151.65750888103102
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,264.5751311064591
Male,Gay/Lesbian,Asian,High school graduate,Covered,US Citizen,328.63353450309967
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,83.66600265340756
Female,Straight,White,High school graduate,Covered,US Citizen,151.65750888103102
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,223.60679774997897
Male,Straight,White,Associate degree,Covered,US Citizen,273.8612787525831
Female,Straight,Asian,High school graduate,Covered,US Citizen,223.60679774997897
Male,Straight,White,Doctoral degree,Covered,US Citizen,447.21359549995793
Female,Straight,Asian,Master's degree,Covered,Non-US Citizen,346.41016151377545
Female,Straight,White,Master's degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,Associate degree,Covered,US Citizen,248.99799195977465
Male,Straight,Asian,Master's degree,Covered,US Citizen,387.2983346207417
Male,Straight,Asian,Master's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Master's degree,Covered,US Citizen,360.5551275463989
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,200
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,282.842712474619
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,200
Male,Straight,White,"Some college, no degree",Covered,US Citizen,275.68097504180446
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,173.20508075688772
Male,Straight,White,Bachelor's degree,Covered,US Citizen,300
Female,Straight,White,Master's degree,Covered,US Citizen,430.11626335213134
Male,Straight,White,Master's degree,Covered,US Citizen,331.66247903554
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,223.60679774997897
Male,Straight,White,Bachelor's degree,Covered,US Citizen,148.32396974191326
Female,Straight,White,Bachelor's degree,Covered,US Citizen,300
Male,Straight,White,Associate degree,Covered,US Citizen,202.48456731316588
Female,Straight,White,Doctoral degree,Covered,US Citizen,418.33001326703777
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Associate degree,Covered,US Citizen,264.5751311064591
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,200
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,331.66247903554
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,139.64240043768942
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,244.94897427831782
Male,Straight,Hispanic,GED or equivalent,Not covered,US Citizen,293.2575659723036
Female,Straight,White,Professional school degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,Hispanic,Master's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Associate degree,Covered,US Citizen,173.20508075688772
Male,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Male,Straight,White,Master's degree,Covered,US Citizen,202.67708306564904
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,244.94897427831782
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,260.76809620810593
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,316.22776601683796
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,93.16651759081692
Male,Straight,White,Bachelor's degree,Covered,US Citizen,346.41016151377545
Male,Straight,White,Bachelor's degree,Covered,Non-US Citizen,273.8612787525831
Female,Straight,White,Bachelor's degree,Covered,US Citizen,353.5533905932738
Male,Straight,White,High school graduate,Covered,US Citizen,331.66247903554
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,29.832867780352597
Male,Straight,White,Professional school degree,Covered,US Citizen,173.20508075688772
Female,Straight,White,"Some college, no degree",Covered,US Citizen,173.20508075688772
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,209.76176963403032
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,High school graduate,Covered,US Citizen,29.832867780352597
Female,Straight,White,Master's degree,Covered,US Citizen,264.5751311064591
Female,Straight,White,Associate degree,Covered,US Citizen,282.842712474619
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,360.5551275463989
Male,Straight,White,Bachelor's degree,Covered,US Citizen,166.01204775557707
Male,Straight,White,Associate degree,Covered,US Citizen,273.8612787525831
Male,Straight,White,"Some college, no degree",Covered,US Citizen,245.5605831561735
Male,Straight,White,Bachelor's degree,Covered,US Citizen,109.54451150103323
Female,Straight,White,High school graduate,Covered,US Citizen,146.9693845669907
Female,Gay/Lesbian,White,"Some college, no degree",Covered,US Citizen,100.57832768544127
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,US Citizen,282.842712474619
Male,Straight,White,High school graduate,Covered,US Citizen,346.41016151377545
Female,Straight,White,Bachelor's degree,Covered,US Citizen,212.13203435596427
Female,Straight,Hispanic,Master's degree,Covered,US Citizen,313.8678065683067
Female,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,400
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,346.41016151377545
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,316.22776601683796
Female,Straight,White,"Some college, no degree",Covered,US Citizen,234.5207879911715
Female,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,Master's degree,Covered,Non-US Citizen,469.041575982343
Female,Straight,Asian,Professional school degree,Covered,Non-US Citizen,469.041575982343
Female,Straight,White,Doctoral degree,Covered,Non-US Citizen,282.842712474619
Male,Straight,Hispanic,Master's degree,Not covered,Non-US Citizen,346.41016151377545
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,469.041575982343
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,228.0350850198276
Male,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Bachelor's degree,Covered,US Citizen,151.65750888103102
Male,Straight,White,Associate degree,Covered,US Citizen,387.2983346207417
Female,Straight,American Indian and Alaska Native,"Some college, no degree",Covered,US Citizen,418.33001326703777
Female,Straight,Hispanic,GED or equivalent,Covered,US Citizen,223.60679774997897
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,181.6590212458495
Male,Straight,White,High school graduate,Covered,US Citizen,264.5751311064591
Male,Straight,White,High school graduate,Covered,US Citizen,144.9137674618944
Male,Straight,White,Bachelor's degree,Covered,US Citizen,360.5551275463989
Female,Bisexual,White,"Some college, no degree",Covered,US Citizen,316.22776601683796
Male,Straight,White,High school graduate,Not covered,US Citizen,212.13203435596427
Female,Straight,White,Bachelor's degree,Covered,US Citizen,187.08286933869707
Female,Straight,White,Bachelor's degree,Covered,US Citizen,107.12609392673663
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,204.93901531919198
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,107.00467279516349
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,158.11388300841898
Male,Straight,White,Associate degree,Covered,US Citizen,346.41016151377545
Male,Straight,White,"Some college, no degree",Covered,US Citizen,170.29386365926402
Female,Straight,White,Bachelor's degree,Covered,US Citizen,130.38404810405297
Female,Straight,White,"Some college, no degree",Covered,Non-US Citizen,162.3607095328177
Female,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,228.0350850198276
Male,Straight,White,High school graduate,Covered,US Citizen,240.8318915758459
Male,Straight,White,Bachelor's degree,Covered,US Citizen,273.8612787525831
Female,Something else,Hispanic,Associate degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,Associate degree,Covered,US Citizen,324.037034920393
Female,Straight,White,"Some college, no degree",Covered,US Citizen,273.8612787525831
Male,Straight,White,Bachelor's degree,Not covered,US Citizen,469.041575982343
Female,Straight,White,Bachelor's degree,Covered,US Citizen,134.16407864998737
Male,Straight,White,"Some college, no degree",Covered,US Citizen,156.14096195425466
Male,Straight,White,Associate degree,Covered,US Citizen,346.41016151377545
Female,Straight,White,Associate degree,Covered,US Citizen,205.82273926852687
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,223.60679774997897
Male,Straight,White,High school graduate,Covered,US Citizen,469.041575982343
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,High school graduate,Covered,US Citizen,204.93901531919198
Female,Straight,White,"Some college, no degree",Covered,US Citizen,334.66401061363024
Female,Straight,White,"Some college, no degree",Covered,US Citizen,244.94897427831782
Female,Straight,White,Master's degree,Covered,US Citizen,254.95097567963924
Female,Straight,White,"Some college, no degree",Covered,US Citizen,158.11388300841898
Female,Straight,White,Bachelor's degree,Covered,US Citizen,458.257569495584
Female,Straight,White,Associate degree,Covered,US Citizen,282.842712474619
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,202.48456731316588
Female,Straight,White,Associate degree,Covered,US Citizen,114.0175425099138
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,130.87398519186308
Female,Straight,White,High school graduate,Covered,US Citizen,316.22776601683796
Male,Straight,White,Bachelor's degree,Covered,US Citizen,264.5751311064591
Female,Straight,White,Bachelor's degree,Covered,US Citizen,300
Female,Straight,White,Master's degree,Covered,US Citizen,334.66401061363024
Female,Straight,White,Associate degree,Covered,US Citizen,0
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,400
Male,Straight,Hispanic,Less than a high school diploma,Not covered,US Citizen,0
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,Hispanic,High school graduate,Not covered,US Citizen,254.95097567963924
Male,Straight,White,Bachelor's degree,Covered,US Citizen,244.94897427831782
Male,Straight,White,"Some college, no degree",Covered,US Citizen,214.47610589527216
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,300
Male,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,"Some college, no degree",Covered,US Citizen,469.041575982343
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,202.48456731316588
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,169.7056274847714
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,189.73665961010275
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,"Some college, no degree",Covered,US Citizen,296.6479394838265
Female,Straight,White,Bachelor's degree,Covered,US Citizen,435.88989435406734
Male,Straight,White,High school graduate,Covered,US Citizen,223.60679774997897
Male,Straight,White,"Some college, no degree",Covered,US Citizen,424.26406871192853
Male,Straight,White,Associate degree,Covered,US Citizen,346.41016151377545
Female,Straight,White,Bachelor's degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,"Some college, no degree",Covered,US Citizen,300
Male,Straight,White,"Some college, no degree",Covered,US Citizen,331.66247903554
Female,Straight,White,Bachelor's degree,Covered,US Citizen,282.842712474619
Male,Straight,White,High school graduate,Covered,US Citizen,249.29099462275005
Male,Straight,White,High school graduate,Covered,US Citizen,316.22776601683796
Female,Straight,White,"Some college, no degree",Covered,US Citizen,273.8612787525831
Male,Straight,White,Bachelor's degree,Covered,US Citizen,300
Female,Bisexual,White,High school graduate,Covered,US Citizen,234.5207879911715
Female,Gay/Lesbian,Black/African American,Associate degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,Bachelor's degree,Covered,Non-US Citizen,309.83866769659335
Male,Straight,White,High school graduate,Covered,US Citizen,234.5207879911715
Female,Straight,White,"Some college, no degree",Covered,US Citizen,228.0350850198276
Female,Straight,White,Associate degree,Covered,US Citizen,212.13203435596427
Female,Straight,White,"Some college, no degree",Covered,US Citizen,264.5751311064591
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,148.32396974191326
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,214.47610589527216
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,141.4213562373095
Female,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,High school graduate,Covered,US Citizen,223.60679774997897
Female,Straight,White,Associate degree,Covered,US Citizen,282.842712474619
Female,Straight,White,High school graduate,Covered,US Citizen,469.041575982343
Male,Straight,White,High school graduate,Covered,US Citizen,151.65750888103102
Female,Straight,White,High school graduate,Covered,US Citizen,315.2126266506467
Female,Straight,White,High school graduate,Covered,US Citizen,367.4234614174767
Male,Straight,White,"Some college, no degree",Covered,US Citizen,122.47448713915891
Male,Straight,White,Master's degree,Covered,US Citizen,212.13203435596427
Female,Straight,White,High school graduate,Covered,US Citizen,128.4523257866513
Male,Straight,White,Associate degree,Covered,US Citizen,200
Male,Straight,Black/African American,GED or equivalent,Covered,US Citizen,91.6515138991168
Male,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,109.54451150103323
Male,Straight,White,"Some college, no degree",Covered,US Citizen,469.041575982343
Female,Straight,White,Master's degree,Covered,Non-US Citizen,282.842712474619
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,136.38181696985856
Female,Bisexual,Black/African American,High school graduate,Covered,US Citizen,214.47610589527216
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,282.842712474619
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,79.74960814950754
Male,Straight,White,Bachelor's degree,Not covered,US Citizen,254.95097567963924
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,173.20508075688772
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,181.6590212458495
Female,Straight,White,High school graduate,Covered,US Citizen,114.0175425099138
Female,Straight,White,Professional school degree,Covered,US Citizen,264.5751311064591
Male,Straight,White,Associate degree,Covered,US Citizen,300
Male,Straight,White,Doctoral degree,Covered,US Citizen,424.26406871192853
Male,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Male,Straight,White,Master's degree,Covered,US Citizen,313.04951684997053
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,194.93588689617928
Female,Straight,White,High school graduate,Covered,US Citizen,151.65750888103102
Female,Straight,White,"Some college, no degree",Covered,US Citizen,273.8612787525831
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Bachelor's degree,Covered,US Citizen,424.26406871192853
Female,Straight,White,Bachelor's degree,Covered,US Citizen,346.41016151377545
Female,Straight,White,High school graduate,Covered,US Citizen,178.88543819998318
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,141.4213562373095
Male,Straight,White,"Some college, no degree",Covered,US Citizen,273.8612787525831
Male,Straight,White,GED or equivalent,Covered,US Citizen,268.32815729997475
Male,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Male,Straight,White,Associate degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,"Some college, no degree",Covered,US Citizen,164.31676725154983
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,209.76176963403032
Female,Bisexual,White,High school graduate,Covered,US Citizen,151.65750888103102
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,109.54451150103323
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,268.32815729997475
Female,Straight,White,Associate degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,High school graduate,Covered,US Citizen,204.41379601191306
Female,Straight,White,"Some college, no degree",Covered,US Citizen,289.1262699928874
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,258.8435821108957
Female,Straight,White,High school graduate,Covered,US Citizen,200
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,346.41016151377545
Female,Straight,White,High school graduate,Covered,US Citizen,187.08286933869707
Female,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,150.99668870541498
Female,Straight,White,Associate degree,Covered,US Citizen,114.0175425099138
Female,Straight,White,"Some college, no degree",Not covered,US Citizen,211.5514121909849
Male,Straight,Black/African American,GED or equivalent,Covered,US Citizen,122.47448713915891
Female,Straight,White,High school graduate,Covered,US Citizen,197.48417658131498
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,137.84048752090223
Male,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Gay/Lesbian,White,"Some college, no degree",Covered,US Citizen,260.76809620810593
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,244.94897427831782
Male,Straight,White,High school graduate,Covered,US Citizen,400
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,154.91933384829667
Female,Straight,White,Bachelor's degree,Covered,US Citizen,230.21728866442677
Male,Straight,White,Associate degree,Covered,US Citizen,148.32396974191326
Male,Straight,White,Master's degree,Covered,US Citizen,346.41016151377545
Male,Straight,Black/African American,Associate degree,Covered,US Citizen,244.94897427831782
Female,Straight,White,Professional school degree,Covered,US Citizen,400
Male,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,Hispanic,Master's degree,Covered,US Citizen,210.95023109728987
Male,Straight,White,Professional school degree,Covered,US Citizen,273.8612787525831
Female,Straight,White,"Some college, no degree",Covered,US Citizen,353.5533905932738
Male,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,164.31676725154983
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,173.20508075688772
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,189.73665961010275
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,109.54451150103323
Female,Straight,White,Associate degree,Covered,US Citizen,194.93588689617928
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,418.33001326703777
Female,Straight,White,"Some college, no degree",Covered,US Citizen,100
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,137.84048752090223
Female,Straight,White,Associate degree,Covered,US Citizen,244.94897427831782
Female,Straight,White,Associate degree,Covered,US Citizen,319.37438845342626
Female,Straight,White,Associate degree,Covered,US Citizen,252.98221281347034
Female,Straight,White,"Some college, no degree",Covered,US Citizen,240.8318915758459
Female,Straight,White,Bachelor's degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,Bachelor's degree,Covered,US Citizen,324.037034920393
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,100.39920318408906
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,178.88543819998318
Male,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,173.20508075688772
Female,Straight,White,Master's degree,Covered,US Citizen,424.26406871192853
Male,Straight,White,High school graduate,Covered,US Citizen,316.22776601683796
Male,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,223.60679774997897
Male,Straight,White,Less than a high school diploma,Not covered,US Citizen,100
Male,Straight,Black/African American,Doctoral degree,Covered,US Citizen,447.21359549995793
Female,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,282.842712474619
Male,Straight,White,Bachelor's degree,Covered,US Citizen,158.11388300841898
Female,Straight,White,"Some college, no degree",Covered,US Citizen,167.33200530681512
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,Hispanic,"Some college, no degree",Covered,Non-US Citizen,170.29386365926402
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,173.20508075688772
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,200
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,228.0350850198276
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,192.35384061671346
Male,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,148.32396974191326
Male,Straight,White,High school graduate,Covered,US Citizen,153.42098943756034
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,204.93901531919198
Male,Straight,White,Bachelor's degree,Covered,US Citizen,187.08286933869707
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,469.041575982343
Female,Straight,Black/African American,Doctoral degree,Covered,US Citizen,430.11626335213134
Female,Straight,White,Bachelor's degree,Covered,US Citizen,346.41016151377545
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,166.61632573070384
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,113.3181362359971
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,107.34057946554975
Female,Straight,Black/African American,Bachelor's degree,Not covered,US Citizen,37.416573867739416
Male,Straight,White,Associate degree,Covered,US Citizen,234.5207879911715
Male,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,Master's degree,Covered,US Citizen,109.54451150103323
Female,Straight,White,Associate degree,Covered,US Citizen,282.842712474619
Female,Straight,White,"Some college, no degree",Covered,US Citizen,248.276056034407
Male,Straight,White,High school graduate,Not covered,Non-US Citizen,244.94897427831782
Female,Straight,White,High school graduate,Covered,US Citizen,130.38404810405297
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,122.47448713915891
Male,Straight,White,High school graduate,Covered,US Citizen,187.08286933869707
Male,Gay/Lesbian,Black/African American,High school graduate,Not covered,Non-US Citizen,141.4213562373095
Female,Straight,Black/African American,High school graduate,Covered,Non-US Citizen,141.4213562373095
Female,Straight,Black/African American,High school graduate,Not covered,Non-US Citizen,141.4213562373095
Female,Straight,White,Associate degree,Covered,US Citizen,268.32815729997475
Female,Straight,Hispanic,Less than a high school diploma,Covered,US Citizen,151.65750888103102
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,130.38404810405297
Female,Straight,Hispanic,Master's degree,Covered,US Citizen,254.95097567963924
Male,Straight,White,"Some college, no degree",Covered,US Citizen,234.5207879911715
Male,Straight,White,"Some college, no degree",Covered,US Citizen,313.04951684997053
Male,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,Doctoral degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,"Some college, no degree",Covered,US Citizen,400
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,256.9046515733026
Male,Straight,White,Bachelor's degree,Covered,US Citizen,308.2207001484488
Male,Straight,White,"Some college, no degree",Covered,US Citizen,223.60679774997897
Female,Straight,White,High school graduate,Covered,US Citizen,300
Male,Straight,White,Master's degree,Covered,US Citizen,418.33001326703777
Female,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,224.72205054244233
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,116.1895003862225
Female,Straight,Hispanic,GED or equivalent,Covered,US Citizen,127.38524247337287
Male,Straight,White,GED or equivalent,Covered,US Citizen,100
Male,Straight,White,GED or equivalent,Covered,US Citizen,122.47448713915891
Male,Gay/Lesbian,White,High school graduate,Not covered,US Citizen,161.24515496597098
Female,Straight,White,Master's degree,Covered,US Citizen,114.0175425099138
Male,Straight,White,Associate degree,Covered,US Citizen,109.54451150103323
Female,Straight,White,"Some college, no degree",Covered,US Citizen,180.3108427133543
Male,Straight,White,Associate degree,Not covered,US Citizen,346.41016151377545
Female,Straight,White,Bachelor's degree,Covered,US Citizen,209.76176963403032
Female,Straight,Hispanic,Associate degree,Covered,US Citizen,300
Female,Straight,White,Associate degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,Bachelor's degree,Covered,US Citizen,216.79483388678798
Female,Straight,White,Bachelor's degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,High school graduate,Covered,US Citizen,196.88067452139634
Female,Straight,White,Associate degree,Covered,US Citizen,194.12624758130983
Female,Straight,White,High school graduate,Covered,US Citizen,244.94897427831782
Female,Straight,White,High school graduate,Covered,US Citizen,138.5640646055102
Female,Straight,White,"Some college, no degree",Covered,US Citizen,300
Female,Straight,White,Bachelor's degree,Covered,US Citizen,339.1164991562634
Male,Straight,White,Master's degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,Bachelor's degree,Covered,US Citizen,264.5751311064591
Female,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,"Some college, no degree",Covered,US Citizen,158.11388300841898
Male,Straight,White,"Some college, no degree",Covered,US Citizen,223.60679774997897
Female,Straight,White,Bachelor's degree,Covered,US Citizen,273.8612787525831
Male,Straight,White,Doctoral degree,Covered,US Citizen,346.41016151377545
Female,Straight,White,"Some college, no degree",Covered,US Citizen,268.32815729997475
Female,Straight,White,High school graduate,Covered,US Citizen,94.86832980505137
Female,Straight,White,"Some college, no degree",Covered,US Citizen,244.94897427831782
Female,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,High school graduate,Covered,US Citizen,469.041575982343
Male,Straight,White,Doctoral degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Doctoral degree,Covered,US Citizen,339.1164991562634
Male,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Male,Straight,White,High school graduate,Covered,US Citizen,316.22776601683796
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,Doctoral degree,Covered,US Citizen,387.2983346207417
Female,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,469.041575982343
Male,Straight,White,High school graduate,Covered,US Citizen,447.21359549995793
Male,Straight,White,Bachelor's degree,Covered,US Citizen,360.5551275463989
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,234.5207879911715
Female,Straight,White,Master's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,Bachelor's degree,Covered,US Citizen,424.26406871192853
Male,Straight,White,Associate degree,Not covered,US Citizen,299.0819285747636
Female,Straight,White,Bachelor's degree,Covered,US Citizen,447.21359549995793
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,148.32396974191326
Male,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,173.20508075688772
Male,Straight,White,Bachelor's degree,Covered,US Citizen,273.8612787525831
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,254.95097567963924
Male,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,308.2207001484488
Male,Straight,Black/African American,"Some college, no degree",Not covered,US Citizen,200
Female,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,191.28512749296533
Female,Straight,White,High school graduate,Covered,US Citizen,221.35943621178654
Female,Straight,Black/African American,Associate degree,Covered,US Citizen,363.318042491699
Male,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,244.94897427831782
Female,Straight,White,Bachelor's degree,Covered,US Citizen,54.772255750516614
Male,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,175.4821928287882
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,128.00781226159597
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,111.84811129384349
Male,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,134.16407864998737
Male,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,114.9434643640081
Female,Straight,White,Bachelor's degree,Covered,US Citizen,92.951600308978
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,169.19810873647495
